IRIS_313-8436	102.44872825699059	11.13233019376918	-3.0033710564974876	31.07167892314672	23.177417969191627	
IRIS_313-9949	110.56601661926162	12.625929683053899	6.192479045984062	20.55138555251919	17.068588493451834	
IRIS_313-10740	95.49079985037719	33.99076659681326	7.000004656778044	45.60048758096692	39.088043026401095	
IRIS_313-10771	-45.292773316207295	60.335178441034614	40.342031695284525	9.814942506932372	23.390124078858687	
IRIS_313-10785	71.43025278297021	82.71834468386895	21.51297205008552	50.980093860860165	109.41599888883982	
IRIS_313-10790	109.2825465953377	18.536863774665253	8.648163834914872	41.210837615233935	26.132729317085634	
IRIS_313-10800	57.917281927774596	79.7934872659723	9.62744374163429	73.88140802264887	73.96268967028566	
IRIS_313-10816	57.53655593216703	57.62240042673648	7.950877148534856	52.66048560910129	68.11707833270906	
IRIS_313-10817	97.266339260914	26.5418838145959	1.250395002756469	18.247083792302753	25.197390072964655	
IRIS_313-10918	34.032468646191916	66.89374249560652	43.419356994243174	46.23425608051353	33.21372466682341	
IRIS_313-10936	95.1899397705666	8.547388667271283	0.5599558641886828	28.62230795273055	20.75032648585453	
IRIS_313-11005	99.67693197845004	20.66937415307468	0.14198253570801578	34.58031233557854	16.87069321053741	
IRIS_313-11046	82.93796876319024	34.38607651527855	-7.768083664203527	8.8169634117349	36.73897806717855	
IRIS_313-9121	-68.80331596658034	7.47001683936895	1.0734760482784012	-4.542398562285097	-16.940227650886165	
IRIS_313-11162	-63.84859620201165	9.361999908388299	-7.087619024075743	-0.3036107766530394	-13.677488677070357	
B010	-63.2198276356074	3.1201733040079587	-40.5540876881114	5.859326809764129	19.21205134451772	
IRIS_313-9182	-55.65453922244055	4.799372538471587	-39.722352451223706	3.4229128995160045	23.490002085045685	
IRIS_313-10990	-35.775846566369225	-8.756939267746079	-41.386445568723815	2.579903552535315	-1.8320065475784029	
B026	-59.509178271305096	-1.2751889491547468	-39.27565265974445	5.545795613776694	12.361136444814598	
B029	-59.34705881034264	10.82308515408099	-26.08470902216704	2.699176078854743	15.541241637793156	
IRIS_313-10511	-78.51540679951542	28.694111011022304	29.939888335531293	-2.656408648104781	-17.26293188751849	
IRIS_313-11205	-66.77297214489788	15.31178439923691	-2.349565501655375	-5.810345326437673	-19.1286443292857	
